 Casos notificados (suspeitos/confirmados) de Chikungunya por local de residência - Minas Gerais
Notificações por Reg Saúde (CIR)/Municíp Res e Semana epidemiológica notific.
Período:2023
"Reg Saúde (CIR)/Municíp Res";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Total"
".....  ITATIAIUCU";-;-;-;-;-;-;-;-;-;1;1;1;-;-;3;1;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;13
".....  PIRACEMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"31032 Pará de Minas/Nova Serrana";1;1;1;2;1;2;2;7;50;53;50;70;144;127;172;160;135;94;157;107;52;87;53;47;27;15;9;7;5;4;3;1;4;2;2;1;2;4;-;1;4;2;3;-;1;2;-;4;6;2;2;4;1692
".....  PITANGUI";-;-;1;-;-;-;1;1;21;11;6;4;7;3;18;4;2;1;28;17;10;26;14;11;11;6;2;-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;209
".....  LEANDRO FERREIRA";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  NOVA SERRANA";-;-;-;1;1;1;1;4;23;31;36;60;122;109;121;124;99;64;95;62;25;38;20;23;7;2;5;4;1;1;1;1;1;1;-;-;-;1;-;1;1;-;2;-;-;-;-;1;1;2;-;1;1094
".....  PARA DE MINAS";1;1;-;-;-;-;-;2;6;5;7;6;12;11;24;22;30;27;23;17;10;11;18;13;7;5;2;2;3;3;2;-;2;1;1;1;1;2;-;-;2;2;1;-;-;2;-;2;5;-;2;2;296
".....  SAO JOSE DA VARGINHA";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
".....  CONCEICAO DO PARA";-;-;-;-;-;-;-;-;-;1;-;-;2;1;7;4;1;-;-;1;-;4;1;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;26
".....  ONCA DE PITANGUI";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  IGARATINGA";-;-;-;1;-;1;-;-;-;2;1;-;-;2;1;5;3;1;11;8;7;7;-;-;1;-;-;1;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;56
"31034 Caratinga";-;2;1;2;2;2;3;-;2;-;-;2;2;1;-;-;-;1;1;-;-;2;-;-;1;-;1;-;-;1;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;4;4;4;4;48
".....  ENTRE FOLHAS";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;5
".....  CARATINGA";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;1;-;9
".....  BOM JESUS DO GALHO";-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;1;-;1;-;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;14
".....  INHAPIM";-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;5
".....  UBAPORANGA";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3
".....  VARGEM ALEGRE";-;-;1;2;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;12
"31035 Coronel Fabriciano/Timóteo";75;9;3;6;6;8;9;14;26;3;19;23;22;27;42;20;56;48;62;75;59;57;10;26;41;28;18;16;13;8;24;17;12;12;13;9;12;34;29;30;29;33;60;58;153;215;447;440;510;657;1218;1328;6169
".....  CORREGO NOVO";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  PINGO-D'AGUA";-;-;-;-;-;-;-;5;18;-;5;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;1;-;2;2;4;14;20;15;14;10;8;9;6;3;146
".....  CORONEL FABRICIANO";50;9;2;3;2;7;8;3;1;2;9;5;3;12;16;13;38;40;30;35;15;39;7;19;33;19;10;14;9;6;17;12;8;10;10;5;8;27;27;28;25;26;48;26;93;98;208;262;440;548;655;682;3722
".....  JAGUARACU";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;5;10;8;29
".....  MARLIERIA";1;-;-;-;1;-;-;-;1;1;4;6;3;-;-;-;-;-;1;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;-;6;7;16;3;59
".....  ANTONIO DIAS";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;1;-;1;11
".....  DIONISIO";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;3;6
".....  TIMOTEO";23;-;-;3;2;1;1;6;6;-;1;7;14;13;26;6;17;8;31;40;43;18;3;6;7;9;7;2;4;2;6;5;3;1;3;4;4;5;1;2;2;5;8;17;40;100;215;168;53;87;530;628;2193
"31036 Governador Valadares";11;17;20;22;52;84;80;45;81;71;92;111;83;80;80;102;39;33;49;40;54;55;55;60;50;37;35;30;33;27;21;5;10;15;5;6;12;14;17;16;16;42;34;13;37;20;19;35;38;67;57;62;2189
".....  MATHIAS LOBATO";-;1;9;15;30;33;27;23;27;24;14;12;6;6;7;10;4;4;9;9;5;5;-;4;2;-;1;2;1;5;2;1;2;1;-;-;1;-;-;-;-;1;-;1;1;1;-;1;2;1;1;2;313
".....  ITANHOMI";-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;14;13;35;27;40;133
".....  VIRGOLANDIA";-;-;-;-;-;2;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
".....  SAO JOSE DA SAFIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  GOVERNADOR VALADARES";11;12;11;6;17;30;34;11;39;36;64;63;40;29;28;23;24;12;24;25;28;35;21;23;28;21;22;21;29;21;19;4;6;14;4;6;6;11;14;11;7;21;12;9;21;8;13;12;7;24;13;13;1043
".....  ALVARENGA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
".....  SAO GERALDO DO BAIXIO";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;11
".....  SARDOA";-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;-;-;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
".....  SOBRALIA";-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;7
".....  GALILEIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
".....  ENGENHEIRO CALDAS";-;-;-;-;-;-;1;-;-;-;3;-;-;-;-;2;-;-;2;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
".....  CAPITAO ANDRADE";-;1;-;-;2;-;-;-;3;-;1;4;1;4;3;2;2;2;1;1;2;2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;2;-;3;5;5;16;17;3;7;4;3;-;2;-;2;-;103
".....  SANTA EFIGENIA DE MINAS";-;-;-;-;-;-;-;1;-;1;2;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
".....  JAMPRUCA";-;1;-;-;-;-;-;-;2;-;-;1;1;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;10
".....  COROACI";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  TUMIRITINGA";-;-;-;-;-;-;-;-;1;3;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;2;-;3;-;-;-;1;-;-;-;17
".....  TARUMIRIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;1;8
".....  ALPERCATA";-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2;2;-;-;1;-;1;-;-;4;2;6;13;5;5;3;50
".....  GONZAGA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  NACIP RAYDAN";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3
".....  FREI INOCENCIO";-;2;-;1;3;19;10;10;8;4;7;25;32;36;41;64;8;12;8;5;17;12;32;29;17;15;11;7;3;-;-;-;1;-;-;-;1;1;-;-;1;1;2;-;3;-;1;1;-;-;-;-;450
"31037 Ipatinga";41;9;12;11;20;14;10;3;22;45;57;93;190;189;298;343;380;359;674;659;524;543;366;459;405;256;198;133;103;68;56;68;44;37;23;22;40;42;35;36;66;105;132;176;203;273;401;503;477;553;805;746;11327
".....  BRAUNAS";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;-;-;8
".....  PERIQUITO";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;5;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;12
".....  ACUCENA";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;6;-;-;-;-;2;-;-;3;-;18
".....  MESQUITA";-;-;-;-;-;-;1;-;1;1;1;-;1;-;3;1;2;-;-;2;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;1;2;1;-;-;3;2;2;4;7;20;63;35;159
".....  SANTANA DO PARAISO";8;-;-;-;4;2;-;-;1;-;1;3;20;16;19;27;35;23;43;58;37;27;19;30;23;14;13;15;11;8;9;5;3;1;2;3;4;6;4;3;3;12;7;9;21;16;26;25;12;27;48;79;782
".....  IPATINGA";32;9;12;10;13;11;9;2;19;43;55;90;168;172;276;313;340;331;630;587;478;511;345;428;378;239;184;117;90;60;44;62;39;35;21;15;35;34;30;31;57;90;118;167;174;251;367;461;443;493;680;591;10190
".....  SAO JOAO DO ORIENTE";-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;7
".....  IAPU";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;6
".....  IPABA";1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;3;-;1;-;1;1;-;-;-;-;-;1;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;1;3;6;26
".....  NAQUE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;3;4;2;-;2;15
".....  JOANESIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;2;2;7;7;5;29;61
".....  BELO ORIENTE";-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;6;1;-;-;-;1;-;-;-;1;-;-;1;2;1;-;3;-;-;-;-;-;1;-;-;4;2;2;3;1;1;2;3;37
".....  BUGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;5
".....  DOM CAVATI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"31038 Mantena";-;1;-;-;-;-;-;6;4;13;1;5;2;3;2;2;3;21;3;1;3;2;2;2;6;4;-;-;-;-;-;2;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;93
".....  MENDES PIMENTEL";-;1;-;-;-;-;-;2;3;-;-;2;-;2;-;-;2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;16
".....  MANTENA";-;-;-;-;-;-;-;1;-;3;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
".....  SAO FELIX DE MINAS";-;-;-;-;-;-;-;3;1;7;-;2;-;-;-;-;-;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31
".....  ITABIRINHA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;1;1;1;1;1;2;2;2;6;3;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;30
".....  DIVINO DAS LARANJEIRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
".....  NOVA BELEM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  CENTRAL DE MINAS";-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"31040 Resplendor";3;-;2;2;6;13;9;13;29;35;10;24;27;15;10;12;21;8;8;3;3;2;-;5;-;1;-;2;-;3;-;-;5;1;-;-;1;1;-;1;1;4;1;-;2;-;-;-;2;1;-;1;287
".....  CONSELHEIRO PENA";-;-;-;2;6;13;8;13;28;32;8;19;22;13;6;6;8;4;4;1;2;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;1;201
".....  CUPARAQUE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  AIMORES";3;-;1;-;-;-;1;-;-;1;1;3;-;1;2;4;9;2;2;-;-;-;-;4;-;-;-;1;-;2;-;-;2;-;-;-;1;1;-;1;-;4;1;-;-;-;-;-;2;-;-;-;49
".....  RESPLENDOR";-;-;1;-;-;-;-;-;-;2;1;1;3;1;-;2;2;1;2;1;1;1;-;-;-;1;-;-;-;1;-;-;2;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;25
".....  ITUETA";-;-;-;-;-;-;-;-;1;-;-;1;1;-;2;-;2;1;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"31041 Além Paraíba";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;-;2;3;2;1;1;2;1;5;4;1;8;8;4;-;2;49
".....  VOLTA GRANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  ALEM PARAIBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;3;1;1;-;1;-;5;4;1;8;8;4;-;2;43
".....  SANTO ANTONIO DO AVENTUREIRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;3
".....  PIRAPETINGA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"31042 Carangola";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
".....  ORIZANIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  TOMBOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  DIVINO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  FERVEDOURO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  ESPERA FELIZ";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"31044 Leopoldina/Cataguases";1;-;1;-;-;-;-;-;-;-;-;-;2;-;-;4;3;1;3;1;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;21
".....  LEOPOLDINA";1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
".....  CATAGUASES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;-;1;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
".....  LARANJAL";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  RECREIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  DONA EUSEBIA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"31045 Muriaé";-;1;-;1;3;-;1;-;-;2;1;-;1;1;2;2;1;3;-;4;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;28
".....  MIRAI";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  SAO FRANCISCO DO GLORIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  BARAO DE MONTE ALTO";-;-;-;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
".....  MIRADOURO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  MURIAE";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;1;2;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;13
".....  EUGENOPOLIS";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  ANTONIO PRADO DE MINAS";-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  PATROCINIO DO MURIAE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"31047 São João Nepomuceno/Bicas";-;-;-;-;-;-;-;-;2;4;6;1;2;1;3;1;-;-;-;1;3;-;-;8;2;2;3;2;-;4;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;49
".....  BICAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  SAO JOAO NEPOMUCENO";-;-;-;-;-;-;-;-;2;4;6;1;2;1;2;1;-;-;-;1;2;-;-;8;2;2;3;2;-;4;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;45
".....  GUARARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
".....  DESCOBERTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"31048 Ubá";-;-;2;2;1;1;1;-;1;1;2;5;2;-;1;4;3;4;4;2;2;1;1;1;1;3;1;-;3;-;2;4;-;-;2;-;1;1;-;4;-;2;-;-;-;-;-;-;-;-;-;-;65
".....  GUIDOVAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  VISCONDE DO RIO BRANCO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;4;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;9
".....  GUARANI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
